track_id,track_name,topic_id,topic_name,rank,reference_classification,title,case_number,court,decision_date,source_url,applicability_note,raw_text_path
beauty,化妆品/美妆,gift,买赠/促销规则,3,administrative_judicial_reference,武汉市工商行政管理局、武汉广播广告传播有限公司非诉执行审查行政裁定书,(2018)鄂0103行审30号,湖北省武汉市江汉区人民法院,2018-09-25,https://www.pkulaw.com/pfnl/a6bdb3332ec0adc4cfdfa063ff173bf259eeb36152257ac1bdfb.html?way=mcp,同赛道同题组案例。,data/sources/pkulaw_gap_search/20260917_gap10/raw/get_case_list__s04_endorsement__kw1_广告_广告代言人_推荐_证明_处罚.json
beauty,化妆品/美妆,gift,买赠/促销规则,4,civil_judicial_reference,韩建与苏宁易购集团股份有限公司苏宁采购中心网络购物合同纠纷一审民事判决书,(2019)鲁1083民初5066号,山东省乳山市人民法院,2020-06-08,https://www.pkulaw.com/pfnl/a6bdb3332ec0adc40f24a700d3e5d2c6c0756a9cc329e908bdfb.html?way=mcp,同赛道同题组案例。,data/sources/pkulaw_gap_search/20260917_gap10/raw/get_case_list__s06_gift_promotion__kw5_no_title_促销_赠品_虚假宣传_处罚.json
beauty,化妆品/美妆,gift,买赠/促销规则,5,civil_judicial_reference,张军锋与苏州格林贝尔商贸有限公司合同纠纷一审民事判决书,(2019)浙0482民初402号,浙江省平湖市人民法院,2019-10-08,https://www.pkulaw.com/pfnl/a6bdb3332ec0adc42c005047d9481516d5bc7d30e49c9c2bbdfb.html?way=mcp,同赛道同题组案例。,data/sources/pkulaw_gap_search/20260917_gap10/raw/get_case_list__s06_gift_promotion__kw5_no_title_促销_赠品_虚假宣传_处罚.json
beauty,化妆品/美妆,cashout,收益/提现/诱导充值,1,administrative_judicial_reference,临邑县市场监督管理局、临邑县临南镇双丰至尚洗化百货商店非诉执行审查行政裁定书,(2019)鲁1424行审75号,山东省临邑县人民法院,2019-08-01,https://www.pkulaw.com/pfnl/a6bdb3332ec0adc4fa6ce21383053071257b181183b2c3d7bdfb.html?way=mcp,化妆品赛道无天然“提现/日赚”题；以返现、收益式营销和促销误导相邻案例补足。,data/sources/pkulaw_backfill/full_20260917/raw/excel_candidate__cosmetic_medical_claim__ac711b6d___2019_鲁1424行审75号.json
beauty,化妆品/美妆,cashout,收益/提现/诱导充值,2,administrative_judicial_reference,崇阳县市场监督管理局、御升广盈生物科技（深圳）有限公司非诉执行审查行政裁定书,(2020)鄂1223行审52号,湖北省崇阳县人民法院,2020-07-10,https://www.pkulaw.com/pfnl/a6bdb3332ec0adc4c40842ff9ea78871b0efeb87fc0afa19bdfb.html?way=mcp,化妆品赛道无天然“提现/日赚”题；以返现、收益式营销和促销误导相邻案例补足。,data/sources/pkulaw_backfill/full_20260917/raw/excel_candidate__cosmetic_medical_claim__b2d8108c___2020_鄂1223行审52号.json
beauty,化妆品/美妆,cashout,收益/提现/诱导充值,3,administrative_judicial_reference,武汉市工商行政管理局、武汉电视广告传媒有限公司非诉执行审查案,(2017)鄂0103行审61号,湖北省武汉市江汉区人民法院,2017-09-19,https://www.pkulaw.com/pfnl/a25051f3312b07f3a9d6f24ae50f0c0bd4a0d43054733a11bdfb.html?way=mcp,化妆品赛道无天然“提现/日赚”题；以返现、收益式营销和促销误导相邻案例补足。,data/sources/pkulaw_backfill/full_20260917/raw/excel_candidate__native_health_ad__b7aba4b2___2017_鄂0103行审61号.json
beauty,化妆品/美妆,cashout,收益/提现/诱导充值,4,civil_judicial_reference,上海宝尊电子商务有限公司与王海买卖合同纠纷二审民事判决书,(2016)京03民终10057号,北京市第三中级人民法院,2016-11-04,https://www.pkulaw.com/pfnl/a6bdb3332ec0adc4e3f503662e22c2bd9becdb490ff0d0acbdfb.html?way=mcp,化妆品赛道无天然“提现/日赚”题；以返现、收益式营销和促销误导相邻案例补足。,data/sources/pkulaw_gap_search/20260917_gap10/raw/get_case_list__s06_gift_promotion__kw5_no_title_促销_赠品_虚假宣传_处罚.json
beauty,化妆品/美妆,cashout,收益/提现/诱导充值,5,civil_judicial_reference,敬锦成与上海拿趣然商贸有限公司网络购物合同纠纷一审民事判决书,(2019)浙0192民初1035号,杭州互联网法院,2019-05-13,https://www.pkulaw.com/pfnl/a6bdb3332ec0adc43a5397efbb3d658a8f0d30c3076d24c1bdfb.html?way=mcp,化妆品赛道无天然“提现/日赚”题；以返现、收益式营销和促销误导相邻案例补足。,data/sources/pkulaw_gap_search/20260917_gap10/raw/get_case_list__s06_gift_promotion__kw5_no_title_促销_赠品_虚假宣传_处罚.json
beauty,化妆品/美妆,data,数据引证/销量评价/检测依据,1,administrative_judicial_reference,苏州开禧医药有限公司与苏州市吴江区市场监督管理局行政处罚一审行政判决书,(2018)苏0508行初268号,江苏省苏州市姑苏区人民法院,2018-12-28,https://www.pkulaw.com/pfnl/a6bdb3332ec0adc48709858208ea3254d8a61eeeb1a2e3acbdfb.html?way=mcp,同赛道同题组案例。,data/sources/pkulaw_backfill/full_20260917/raw/excel_candidate__cosmetic_medical_claim__80f1858a___2018_苏0508行初268号.json
beauty,化妆品/美妆,data,数据引证/销量评价/检测依据,2,administrative_judicial_reference,上海美狄莎思美奇商贸有限公司与上海市长宁区市场监督管理局等罚款一审行政判决书,(2024)沪7101行初94号,上海铁路运输法院,2024-04-29,https://www.pkulaw.com/pfnl/08df102e7c10f20621c1f1241d285a0f61db36c08ee821e8bdfb.html?way=mcp,同赛道同题组案例。,data/sources/pkulaw_backfill/full_20260917/raw/sector_docx__beauty__0beb3b53___2024_沪7101行初94号.json
beauty,化妆品/美妆,data,数据引证/销量评价/检测依据,3,civil_judicial_reference,林福平诉建德市艾氏贸易有限公司网络购物合同纠纷案,(2016)粤0111民初9365号,广东省广州市白云区人民法院,2017-07-19,https://www.pkulaw.com/pfnl/a25051f3312b07f3b73250e76ee6e0e1b0c12c6539d2a6a1bdfb.html?way=mcp,同赛道同题组案例。,data/sources/pkulaw_backfill/full_20260917/raw/sector_docx__beauty__b7712cbc___2016_粤0111民初9365号.json
beauty,化妆品/美妆,data,数据引证/销量评价/检测依据,4,administrative_judicial_reference,郑州市中原区市场监督管理局与常某建行政处罚二审行政判决书,(2022)豫01行终792号,河南省郑州市中级人民法院,2022-09-30,https://www.pkulaw.com/pfnl/08df102e7c10f2069962d3c4756365caab09a53626bd74cdbdfb.html?way=mcp,同赛道同题组案例。,data/sources/pkulaw_backfill/full_20260917/raw/sector_docx__beauty__2626bbb1___2022_豫01行终792号.json
beauty,化妆品/美妆,data,数据引证/销量评价/检测依据,5,civil_judicial_reference,上海上美化妆品有限公司与广州欧博化妆品有限公司、广州市爱莲化妆品有限公司不正当竞争纠纷一审民事判决书,(2018)浙0108民初3781号,浙江省杭州市滨江区人民法院,2019-01-07,https://www.pkulaw.com/pfnl/a6bdb3332ec0adc46825ec1f2e42f72c4bdabd60a7af1373bdfb.html?way=mcp,同赛道同题组案例。,data/sources/pkulaw_gap_search/20260917_gap10_s05_s08/raw/get_case_list__s05_edible_cosmetics__kw3_化妆品_广告.json
health,保健食品/食品医疗化,minor,未成年人保护,1,administrative_judicial_reference,临澧县食品药品工商质量监督管理局申请强制执行佛山市顺德区欧柯朗照明电气有限公司非诉执行审查裁定书,(2018)湘0724行审5号,湖南省临澧县人民法院,2018-01-16,https://www.pkulaw.com/pfnl/a25051f3312b07f33b1514e08d0a74657da5c6794271b229bdfb.html?way=mcp,同赛道同题组案例。,data/sources/pkulaw_gap_search/20260917_gap10_targeted/raw/s01___2018_湘0724行审5号.json
health,保健食品/食品医疗化,minor,未成年人保护,2,administrative_judicial_reference,某笔业公司、平顶山市新华区市监局罚款再审审查和审判监督行政裁定书,(2025)豫行申1293号,河南省高级人民法院,2025-12-10,https://www.pkulaw.com/pfnl/c7ed112b8012f816cb3359036aebe64e681a125898f2fce2bdfb.html?way=mcp,同赛道同题组案例。,data/sources/pkulaw_gap_search/20260917_gap10_targeted/raw/s01___2025_豫行申1293号.json
health,保健食品/食品医疗化,minor,未成年人保护,3,administrative_judicial_reference,三亚育才香品阁茶艺馆与三亚市市场监督管理局、三亚市人民政府行政复议一审行政判决书,(2019)琼0271行初308号,海南省三亚市城郊人民法院,2020-01-07,https://www.pkulaw.com/pfnl/c05aeed05a57db0a37ca02c9f3ac5cbfa3827b07cbce37b2bdfb.html?way=mcp,同赛道同题组案例。,data/sources/pkulaw_gap_search/20260917_gap10_targeted/raw/s01___2019_琼0271行初308号.json
health,保健食品/食品医疗化,minor,未成年人保护,4,administrative_judicial_reference,林秀娥与儋州市市场监督管理局行政处罚一审行政判决书,(2020)琼9701行初5号,海南省洋浦经济开发区人民法院,2020-10-29,https://www.pkulaw.com/pfnl/c05aeed05a57db0ae312bdf215df07bcdb5e78ef79d7a719bdfb.html?way=mcp,同赛道同题组案例。,data/sources/pkulaw_gap_search/20260917_gap10_targeted/raw/s01___2020_琼9701行初5号.json
health,保健食品/食品医疗化,minor,未成年人保护,5,administrative_judicial_reference,徐州宇彤医疗器械有限公司第一分公司与徐州市泉山区市场监督管理局行政处罚二审行政判决书,(2021)苏03行终63号,江苏省徐州市中级人民法院,2021-04-15,https://www.pkulaw.com/pfnl/c05aeed05a57db0ad1256443bcc49100c88a87bcdf2e77abbdfb.html?way=mcp,同赛道同题组案例。,data/sources/pkulaw_backfill/full_20260917/raw/excel_candidate__medical_beauty_device_guarantee__333bec1e___2021_苏03行终63号.json
health,保健食品/食品医疗化,license,版号/资质/防沉迷,1,administrative_judicial_reference,武汉市工商行政管理局、武汉电视广告传播有限公司非诉执行审查行政裁定书,(2018)鄂0103行审21号,湖北省武汉市江汉区人民法院,2018-06-12,https://www.pkulaw.com/pfnl/a25051f3312b07f3050ab43fd9ee975dfc5913db4ecd6071bdfb.html?way=mcp,食品保健食品题组的“资质/审查”以广告审查、普通食品宣称保健功能为主，不等同游戏版号。,data/sources/pkulaw_gap_search/20260917_gap10/raw/get_case_list__s04_endorsement__kw1_广告_广告代言人_推荐_证明_处罚.json
health,保健食品/食品医疗化,license,版号/资质/防沉迷,2,administrative_judicial_reference,武汉市工商行政管理局、武汉电视广告传播有限公司非诉执行审查行政裁定书,(2018)鄂0103行审11号,湖北省武汉市江汉区人民法院,2018-05-09,https://www.pkulaw.com/pfnl/a25051f3312b07f37c1ef55cf01061a5781634d6eea1805fbdfb.html?way=mcp,食品保健食品题组的“资质/审查”以广告审查、普通食品宣称保健功能为主，不等同游戏版号。,data/sources/pkulaw_gap_search/20260917_gap10/raw/get_case_list__s04_endorsement__kw1_广告_广告代言人_推荐_证明_处罚.json
health,保健食品/食品医疗化,license,版号/资质/防沉迷,3,administrative_judicial_reference,武汉市工商行政管理局、武汉广播广告传播有限公司非诉执行审查行政裁定书,(2018)鄂0103行审12号,湖北省武汉市江汉区人民法院,2018-05-09,https://www.pkulaw.com/pfnl/a25051f3312b07f3dbfb41fc57e94f4774c3b09f239fb251bdfb.html?way=mcp,食品保健食品题组的“资质/审查”以广告审查、普通食品宣称保健功能为主，不等同游戏版号。,data/sources/pkulaw_gap_search/20260917_gap10/raw/get_case_list__s04_endorsement__kw1_广告_广告代言人_推荐_证明_处罚.json
health,保健食品/食品医疗化,license,版号/资质/防沉迷,4,administrative_judicial_reference,武汉市工商行政管理局、武汉广播广告传播有限公司非诉执行审查行政裁定书,(2017)鄂0103行审32号,湖北省武汉市江汉区人民法院,2017-09-12,https://www.pkulaw.com/pfnl/a25051f3312b07f3435bf52de7ab4a238d56ab6e0f6470b8bdfb.html?way=mcp,食品保健食品题组的“资质/审查”以广告审查、普通食品宣称保健功能为主，不等同游戏版号。,data/sources/pkulaw_backfill/full_20260917/raw/excel_candidate__native_health_ad__6a75abb1___2017_鄂0103行审32号.json
health,保健食品/食品医疗化,license,版号/资质/防沉迷,5,administrative_judicial_reference,武汉市工商行政管理局、武汉广播广告传媒有限公司非诉执行审查行政裁定书,(2018)鄂0103行审47号,湖北省武汉市江汉区人民法院,2018-12-11,https://www.pkulaw.com/pfnl/a6bdb3332ec0adc422213d393121af55c0bd17a3be804454bdfb.html?way=mcp,食品保健食品题组的“资质/审查”以广告审查、普通食品宣称保健功能为主，不等同游戏版号。,data/sources/pkulaw_gap_search/20260917_gap10/raw/get_case_list__s04_endorsement__kw1_广告_广告代言人_推荐_证明_处罚.json
health,保健食品/食品医疗化,platform,平台规则,1,administrative_judicial_reference,丽水市莲都区善博广告设计工作室与丽水市市场监督管理局、丽水市人民政府行政监察(监察)一审行政判决书,(2020)浙1102行初41号,浙江省丽水市莲都区人民法院,2020-09-08,https://www.pkulaw.com/pfnl/a6bdb3332ec0adc40b75350ef8688b4fc4127c0a79dffc70bdfb.html?way=mcp,同赛道同题组案例。,data/sources/pkulaw_backfill/full_20260917/raw/sector_docx__health__bd569381___2020_浙1102行初41号.json
health,保健食品/食品医疗化,platform,平台规则,2,administrative_judicial_reference,丽水市莲都区运祥日用品商行与丽水市市场监督管理局、丽水市人民政府行政监察(监察)一审行政判决书,(2020)浙1102行初42号,浙江省丽水市莲都区人民法院,2020-09-08,https://www.pkulaw.com/pfnl/a6bdb3332ec0adc46880fb6572044a25388f6504cb63f2a4bdfb.html?way=mcp,同赛道同题组案例。,data/sources/pkulaw_backfill/full_20260917/raw/sector_docx__health__4d2b48f7___2020_浙1102行初42号.json
health,保健食品/食品医疗化,platform,平台规则,3,criminal_reference,郑某恒、李某芳等虚假广告一审刑事判决书,(2023)冀0929刑初154号,河北省献县人民法院,2023-08-08,https://www.pkulaw.com/pfnl/08df102e7c10f206551f2c051583a39f0bd8a019fe7a5d89bdfb.html?way=mcp,同赛道同题组案例。,data/sources/pkulaw_gap_search/20260917_gap10/raw/get_case_list__s05_edible_cosmetics__kw5_广告_化妆品_虚假广告_食品_功效.json
health,保健食品/食品医疗化,platform,平台规则,4,criminal_reference,唐某杰等虚假广告案,(2023)川3431刑初4号,四川省昭觉县人民法院,2024-02-27,https://www.pkulaw.com/pfnl/08df102e7c10f2068ec8d911ffa00de46f04a820a3b63e2fbdfb.html?way=mcp,同赛道同题组案例。,data/sources/pkulaw_gap_search/20260917_gap10/raw/get_case_list__s03_platform_rules__kw1_广告_直播带货_虚假广告_处罚.json
health,保健食品/食品医疗化,platform,平台规则,5,criminal_reference,深圳市某某某科技有限公司、深圳市奥某某科技有限公司虚假广告一审刑事判决书,(2020)粤0307刑初2702号,广东省深圳市龙岗区人民法院,2020-11-16,https://www.pkulaw.com/pfnl/c05aeed05a57db0af4d428e04eaba6e2e079163e54a86025bdfb.html?way=mcp,同赛道同题组案例。,data/sources/pkulaw_gap_search/20260917_gap10/raw/get_case_list__s03_platform_rules__kw4_广告_淘宝_网店_虚假广告.json
health,保健食品/食品医疗化,endorsement,广告代言/推荐证明,1,administrative_judicial_reference,武汉市工商行政管理局、武汉广播广告传媒有限公司非诉执行审查行政裁定书,(2018)鄂0103行审47号,湖北省武汉市江汉区人民法院,2018-12-11,https://www.pkulaw.com/pfnl/a6bdb3332ec0adc422213d393121af55c0bd17a3be804454bdfb.html?way=mcp,同赛道同题组案例。,data/sources/pkulaw_gap_search/20260917_gap10/raw/get_case_list__s04_endorsement__kw1_广告_广告代言人_推荐_证明_处罚.json
health,保健食品/食品医疗化,endorsement,广告代言/推荐证明,2,administrative_judicial_reference,武汉市工商行政管理局、武汉广播广告传播有限公司非诉执行审查行政裁定书,(2018)鄂0103行审20号,湖北省武汉市江汉区人民法院,2018-06-12,https://www.pkulaw.com/pfnl/a25051f3312b07f3024c14ce1b8f6f7c12996a12e4df9e4dbdfb.html?way=mcp,同赛道同题组案例。,data/sources/pkulaw_backfill/full_20260917/raw/excel_candidate__medical_beauty_device_guarantee__d3aee945___2018_鄂0103行审20号.json
health,保健食品/食品医疗化,endorsement,广告代言/推荐证明,3,administrative_judicial_reference,武汉市工商行政管理局、武汉广播广告传播有限公司非诉执行审查行政裁定书,(2017)鄂0103行审32号,湖北省武汉市江汉区人民法院,2017-09-12,https://www.pkulaw.com/pfnl/a25051f3312b07f3435bf52de7ab4a238d56ab6e0f6470b8bdfb.html?way=mcp,同赛道同题组案例。,data/sources/pkulaw_backfill/full_20260917/raw/excel_candidate__native_health_ad__6a75abb1___2017_鄂0103行审32号.json
health,保健食品/食品医疗化,endorsement,广告代言/推荐证明,4,administrative_judicial_reference,武汉市工商行政管理局、武汉电视广告传媒有限公司非诉执行审查案,(2017)鄂0103行审61号,湖北省武汉市江汉区人民法院,2017-09-19,https://www.pkulaw.com/pfnl/a25051f3312b07f3a9d6f24ae50f0c0bd4a0d43054733a11bdfb.html?way=mcp,同赛道同题组案例。,data/sources/pkulaw_backfill/full_20260917/raw/excel_candidate__native_health_ad__b7aba4b2___2017_鄂0103行审61号.json
health,保健食品/食品医疗化,endorsement,广告代言/推荐证明,5,administrative_judicial_reference,楚雄市鹿城镇四世同堂食品经营部与楚雄市市场监督管理局一审行政判决书,(2020)云2301行初88号,云南省楚雄市人民法院,2021-04-21,https://www.pkulaw.com/pfnl/c05aeed05a57db0ab8ecb227ddbcfb6efdc6bf39a575c51dbdfb.html?way=mcp,同赛道同题组案例。,data/sources/pkulaw_backfill/full_20260917/raw/sector_docx__health__48c50f1c___2020_云2301行初88号.json
health,保健食品/食品医疗化,edible,可食用/食品级/口服宣称,1,civil_judicial_reference,王海东诉上海东方电视购物有限公司买卖合同纠纷案,(2014)杨民一(民)初字第4713号,上海市杨浦区人民法院,2014-08-21,https://www.pkulaw.com/pfnl/a25051f3312b07f3cd7cc39f5c31d80dcd7d8eb0d185215abdfb.html?way=mcp,同赛道同题组案例。,data/sources/pkulaw_gap_search/20260917_gap10_targeted/raw/s05__可以吃的化妆品.json
health,保健食品/食品医疗化,edible,可食用/食品级/口服宣称,2,administrative_judicial_reference,武汉市工商行政管理局、武汉广播广告传播有限公司非诉执行审查行政裁定书,(2018)鄂0103行审20号,湖北省武汉市江汉区人民法院,2018-06-12,https://www.pkulaw.com/pfnl/a25051f3312b07f3024c14ce1b8f6f7c12996a12e4df9e4dbdfb.html?way=mcp,同赛道同题组案例。,data/sources/pkulaw_backfill/full_20260917/raw/excel_candidate__medical_beauty_device_guarantee__d3aee945___2018_鄂0103行审20号.json
health,保健食品/食品医疗化,edible,可食用/食品级/口服宣称,3,administrative_judicial_reference,武汉市工商行政管理局、武汉电视广告传媒有限公司非诉执行审查案,(2017)鄂0103行审61号,湖北省武汉市江汉区人民法院,2017-09-19,https://www.pkulaw.com/pfnl/a25051f3312b07f3a9d6f24ae50f0c0bd4a0d43054733a11bdfb.html?way=mcp,同赛道同题组案例。,data/sources/pkulaw_backfill/full_20260917/raw/excel_candidate__native_health_ad__b7aba4b2___2017_鄂0103行审61号.json
health,保健食品/食品医疗化,edible,可食用/食品级/口服宣称,4,administrative_judicial_reference,武汉市工商行政管理局、武汉广播广告传播有限公司非诉执行审查行政裁定书,(2017)鄂0103行审32号,湖北省武汉市江汉区人民法院,2017-09-12,https://www.pkulaw.com/pfnl/a25051f3312b07f3435bf52de7ab4a238d56ab6e0f6470b8bdfb.html?way=mcp,同赛道同题组案例。,data/sources/pkulaw_backfill/full_20260917/raw/excel_candidate__native_health_ad__6a75abb1___2017_鄂0103行审32号.json
health,保健食品/食品医疗化,edible,可食用/食品级/口服宣称,5,civil_judicial_reference,黄锦与冠县百惠灵芝专业合作社、杭州阿里巴巴广告有限公司网络购物合同纠纷一审民事判决书,(2018)沪7101民初597号,上海铁路运输法院,2019-03-14,https://www.pkulaw.com/pfnl/a6bdb3332ec0adc4d52a13badc26b1aef03c4cb88c70eebbbdfb.html?way=mcp,同赛道同题组案例。,data/sources/pkulaw_three_tracks/20260917_three_tracks/raw_narrow/health__edible__普通食品_治疗功能_广告.json
health,保健食品/食品医疗化,gift,买赠/促销规则,1,administrative_judicial_reference,戴亚俊与上海市闵行区市场监督管理局工商行政判决书案,(2016)沪0112行初10号,上海市闵行区人民法院（原上海市上海县人民法院）,2016-04-25,https://www.pkulaw.com/pfnl/a25051f3312b07f3cdf4092f620a738df5f07fa4b578d422bdfb.html?way=mcp,同赛道同题组案例。,data/sources/pkulaw_gap_search/20260917_gap10/raw/get_case_list__s06_gift_promotion__kw5_no_title_促销_赠品_虚假宣传_处罚.json
health,保健食品/食品医疗化,gift,买赠/促销规则,2,administrative_judicial_reference,钟祥市市场监督管理局与丰县凯立克电动车有限公司非诉执行审查行政裁定书,(2019)鄂0881行审17号,湖北省钟祥市人民法院,2019-05-15,https://www.pkulaw.com/pfnl/a6bdb3332ec0adc491bc9112ef31bdc4096952e2c92a446ebdfb.html?way=mcp,同赛道同题组案例。,data/sources/pkulaw_gap_search/20260917_gap10/raw/get_case_list__s06_gift_promotion__kw5_no_title_促销_赠品_虚假宣传_处罚.json
health,保健食品/食品医疗化,gift,买赠/促销规则,3,administrative_judicial_reference,戴亚俊诉上海市闵行区市场监督管理局工商一案,(2016)沪01行终473号,上海市第一中级人民法院,2016-09-30,https://www.pkulaw.com/pfnl/a6bdb3332ec0adc4b04b9d58aacc570af91f3e402f05efa9bdfb.html?way=mcp,同赛道同题组案例。,data/sources/pkulaw_gap_search/20260917_gap10/raw/get_case_list__s06_gift_promotion__kw5_no_title_促销_赠品_虚假宣传_处罚.json
health,保健食品/食品医疗化,gift,买赠/促销规则,4,administrative_judicial_reference,白象食品股份有限公司与范县工商行政管理和质量技术监督局、范县人民政府工商行政管理行政判决书案,(2016)豫09行终68号,河南省濮阳市中级人民法院,2016-06-30,https://www.pkulaw.com/pfnl/a25051f3312b07f39ab177ce140fa836b6f13a7fc6c48a13bdfb.html?way=mcp,同赛道同题组案例。,data/sources/pkulaw_gap_search/20260917_gap10/raw/get_case_list__s06_gift_promotion__kw5_no_title_促销_赠品_虚假宣传_处罚.json
health,保健食品/食品医疗化,gift,买赠/促销规则,5,administrative_judicial_reference,韩政华诉郑州市工商行政管理局管城分局撤销立案,(2014)管行初字第9号,河南省郑州市管城回族区人民法院,2014-04-23,https://www.pkulaw.com/pfnl/a25051f3312b07f38b3300c0b0ce91df7a32cbfac9813f47bdfb.html?way=mcp,同赛道同题组案例。,data/sources/pkulaw_gap_search/20260917_gap10/raw/get_case_list__s06_gift_promotion__kw5_no_title_促销_赠品_虚假宣传_处罚.json
health,保健食品/食品医疗化,cashout,收益/提现/诱导充值,1,civil_judicial_reference,上海宝尊电子商务有限公司与王海买卖合同纠纷二审民事判决书,(2016)京03民终10057号,北京市第三中级人民法院,2016-11-04,https://www.pkulaw.com/pfnl/a6bdb3332ec0adc4e3f503662e22c2bd9becdb490ff0d0acbdfb.html?way=mcp,食品赛道无天然“游戏提现”题；以返现、红包、收益式营销和促销误导相邻案例补足。,data/sources/pkulaw_gap_search/20260917_gap10/raw/get_case_list__s06_gift_promotion__kw5_no_title_促销_赠品_虚假宣传_处罚.json
health,保健食品/食品医疗化,cashout,收益/提现/诱导充值,2,civil_judicial_reference,韩建与苏宁易购集团股份有限公司苏宁采购中心网络购物合同纠纷一审民事判决书,(2019)鲁1083民初5066号,山东省乳山市人民法院,2020-06-08,https://www.pkulaw.com/pfnl/a6bdb3332ec0adc40f24a700d3e5d2c6c0756a9cc329e908bdfb.html?way=mcp,食品赛道无天然“游戏提现”题；以返现、红包、收益式营销和促销误导相邻案例补足。,data/sources/pkulaw_gap_search/20260917_gap10/raw/get_case_list__s06_gift_promotion__kw5_no_title_促销_赠品_虚假宣传_处罚.json
health,保健食品/食品医疗化,cashout,收益/提现/诱导充值,3,civil_judicial_reference,敬锦成与上海拿趣然商贸有限公司网络购物合同纠纷一审民事判决书,(2019)浙0192民初1035号,杭州互联网法院,2019-05-13,https://www.pkulaw.com/pfnl/a6bdb3332ec0adc43a5397efbb3d658a8f0d30c3076d24c1bdfb.html?way=mcp,食品赛道无天然“游戏提现”题；以返现、红包、收益式营销和促销误导相邻案例补足。,data/sources/pkulaw_gap_search/20260917_gap10/raw/get_case_list__s06_gift_promotion__kw5_no_title_促销_赠品_虚假宣传_处罚.json
health,保健食品/食品医疗化,cashout,收益/提现/诱导充值,4,criminal_reference,娄咏、娄方铧虚假广告罪一审刑事判决书,(2020)浙0881刑初17号,浙江省江山市人民法院,2020-05-13,https://www.pkulaw.com/pfnl/a6bdb3332ec0adc43c5d852235de3e00bf4b591c77a1e7e9bdfb.html?way=mcp,食品赛道无天然“游戏提现”题；以返现、红包、收益式营销和促销误导相邻案例补足。,data/sources/pkulaw_gap_search/20260917_gap10/raw/get_case_list__s06_gift_promotion__kw1_广告_买一送一_虚假广告_处罚.json
health,保健食品/食品医疗化,cashout,收益/提现/诱导充值,5,criminal_reference,刘渠井虚假广告罪一审刑事判决书,（2020）苏0681刑初170号,江苏省启东市人民法院,2020-10-30,https://www.pkulaw.com/pfnl/c05aeed05a57db0a24fc5890177e633303315ce6df77d00fbdfb.html?way=mcp,食品赛道无天然“游戏提现”题；以返现、红包、收益式营销和促销误导相邻案例补足。,data/sources/pkulaw_gap_search/20260917_gap10/raw/get_case_list__s06_gift_promotion__kw1_广告_买一送一_虚假广告_处罚.json
health,保健食品/食品医疗化,data,数据引证/销量评价/检测依据,1,administrative_judicial_reference,丽水市莲都区善博广告设计工作室与丽水市市场监督管理局、丽水市人民政府行政监察(监察)一审行政判决书,(2020)浙1102行初41号,浙江省丽水市莲都区人民法院,2020-09-08,https://www.pkulaw.com/pfnl/a6bdb3332ec0adc40b75350ef8688b4fc4127c0a79dffc70bdfb.html?way=mcp,同赛道同题组案例。,data/sources/pkulaw_backfill/full_20260917/raw/sector_docx__health__bd569381___2020_浙1102行初41号.json
health,保健食品/食品医疗化,data,数据引证/销量评价/检测依据,2,administrative_judicial_reference,北京天一印象广告设计制作有限公司与北京市朝阳区市场监督管理局一审行政判决书,(2019)京0105行初623号,北京市朝阳区人民法院,2020-01-22,https://www.pkulaw.com/pfnl/a6bdb3332ec0adc40b78c19e4e8876e1d7455dc265d5c080bdfb.html?way=mcp,同赛道同题组案例。,data/sources/pkulaw_gap_search/20260917_gap10_s05_s08/raw/get_case_list__s08_data_citation__kw7_广告_销量_虚假广告.json
health,保健食品/食品医疗化,data,数据引证/销量评价/检测依据,3,administrative_judicial_reference,"某广告传媒有限责任公司与万州区人民政府,重庆市万州区市场监督管理局罚款一审行政判决书",(2023)渝0101行初112号,重庆市万州区人民法院,2024-01-25,https://www.pkulaw.com/pfnl/08df102e7c10f20685128f1aab5b183f5bd7c07d2a097dacbdfb.html?way=mcp,同赛道同题组案例。,data/sources/pkulaw_gap_search/20260917_gap10_s05_s08/raw/get_case_list__s08_data_citation__kw3_广告_销售状况_虚假广告.json
health,保健食品/食品医疗化,data,数据引证/销量评价/检测依据,4,administrative_judicial_reference,杨淑仪与广州市越秀区市场监督管理局等广告行政处罚决定及行政复议决定纠纷上诉案,(2019)粤71行终1769号,广州铁路运输中级法院,2019-09-03,https://www.pkulaw.com/pfnl/a6bdb3332ec0adc4cc7a6908eee7a6cc867609d3b1aca898bdfb.html?way=mcp,同赛道同题组案例。,data/sources/pkulaw_gap_search/20260917_gap10_s05_s08/raw/get_case_list__s08_data_citation__kw5_广告_引证内容_广告.json
health,保健食品/食品医疗化,data,数据引证/销量评价/检测依据,5,administrative_judicial_reference,广州市哈雷日用品有限公司与赤壁市市场监督管理局、咸宁市人民政府质量监督检验检疫行政管理:其他(质量监督)一审行政判决书,(2019)鄂1281行初20号,湖北省赤壁市人民法院(原湖北省蒲圻市人民法院),2019-06-18,https://www.pkulaw.com/pfnl/a6bdb3332ec0adc4815ceb8f9d51cbc9c0199517dbecbd7cbdfb.html?way=mcp,同赛道同题组案例。,data/sources/pkulaw_backfill/full_20260917/raw/excel_candidate__improper_citation__7b5e29e0___2019_鄂1281行初20号.json
